Unnamed: 0,Unnamed: 1,Underweight,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Healthy weight,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Overweight,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Obese,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Number of children measured,Unnamed: 27
,,Reception,,,Year 6,,,Reception,,,Year 6,,,Reception,,,Year 6,,,Reception,,,Year 6,,,,
ONS Code,Area,Prevalence (%),lower confidence interval,upper confidence interval,Prevalence (%),lower confidence interval,upper confidence interval,Prevalence (%),lower confidence interval,upper confidence interval,Prevalence (%),lower confidence interval,upper confidence interval,Prevalence (%),lower confidence interval,upper confidence interval,Prevalence (%),lower confidence interval,upper confidence interval,Prevalence (%),lower confidence interval,upper confidence interval,Prevalence (%),lower confidence interval,upper confidence interval,Reception,Year 6
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E09000012,Hackney1,1.21726300258207,0.868068689794865,1.70451095730662,1.06426524764634,0.727317060207117,1.55486835149537,73.5521947620804,71.8594496477397,75.1782878912589,57.1837904216128,55.2118943187211,59.1331299056588,12.2464035411287,11.0655271139581,13.5341214824943,14.7769136307818,13.425027445981,16.2393979381846,12.9841386942088,11.771039479295,14.3019916555756,26.9750306999591,25.2522288112893,28.7701294439032,2711,2443
E09000013,Hammersmith and Fulham,1.24269005847953,0.77731008395908,1.98113248805829,0.582362728785358,0.282378859802849,1.19720692572346,77.266081871345,74.9705897074601,79.4088719426712,61.5640599001664,58.7813850567177,64.2730553066019,12.5730994152047,10.920330157905,14.4354758344082,14.9750415973378,13.0695289269942,17.1037128502896,8.91812865497076,7.52062055289825,10.5457133683518,22.8785357737105,20.592509435108,25.337364245164,1368,1202
E09000014,Haringey,1.22979620520028,0.885592193204904,1.70548032390455,1.27579737335835,0.914408439060206,1.77745092872852,77.4420238931834,75.8700547748474,78.9400117699202,61.0881801125704,59.222430906729,62.9220092602471,11.6303583977512,10.5039177554678,12.8602401614512,15.1969981238274,13.8841901501484,16.6099951125578,9.69782150386507,8.66430418295129,10.8399898927869,22.4390243902439,20.8954551340664,24.061934704702,2846,2665
E09000015,Harrow,2.99736495388669,2.4477034105523,3.66582130243689,1.77024482109228,1.33387264391118,2.34598041750794,78.5573122529644,77.0617771845932,79.9806713604933,61.7702448210923,59.9060530464975,63.6004256089546,10.1119894598155,9.08946551663532,11.2353266539533,15.819209039548,14.4806365806782,17.2565494038886,8.33333333333333,7.40206607440609,9.36990923178264,20.6403013182674,19.1437683389252,22.2216713029149,3036,2655
E09000016,Havering,0.681747753331267,0.450653481651861,1.03012047245473,0.980761976612599,0.670178527224359,1.43320352729198,74.2175395103812,72.6801076342485,75.6973822525662,60.1282534892493,58.251021584421,61.976174966839,14.3167028199566,13.1506829120534,15.5675773506886,16.0316861561675,14.684323164724,17.477350971553,10.784009916331,9.76007005413193,11.9012051195545,22.8592983779706,21.3007301316895,24.4964098361631,3227,2651
E09000017,Hillingdon,2.10063507572057,1.70417553799165,2.58689966800958,2.29357798165138,1.84677217620026,2.84534975295596,77.3082559843674,76.0000188508542,78.565293703807,59.776376146789,58.1391896438513,61.3920521963877,11.1871030776746,10.2577130439121,12.1892622249997,15.2809633027523,14.1251456401341,16.5131714609526,9.40400586223742,8.54757323471806,10.3365506777623,22.6490825688073,21.2905601563409,24.0677837862162,4094,3488
E09000018,Hounslow,1.98400947586615,1.5653488373331,2.51178581981158,2.28898426323319,1.79663567174759,2.91225448363379,76.7545158424637,75.2999655945506,78.1482668058625,57.653791130186,55.8130428410047,59.4735369991365,10.8972460763992,9.89037352352671,11.9929791220234,15.7010014306152,14.3996538930897,17.0964672905766,10.364228605271,9.38086536962523,11.4376636088442,24.3562231759657,22.8011064007945,25.9817078731249,3377,2796
E09000019,Islington,1.46739130434783,1.01042347519993,2.12658478242375,1.00176782557454,0.626392333118919,1.59847457757669,76.4130434782609,74.4194465034945,78.2965825970597,60.695344725987,58.3498452849755,62.9925319317518,11.7934782608696,10.398758545192,13.3473968916607,13.3765468473777,11.8394203523052,15.0791061479922,10.3260869565217,9.01733425157119,11.8001529019174,24.9263406010607,22.9263516197737,27.0395904974855,1840,1697
E09000020,Kensington and Chelsea,1.20879120879121,0.676290223562382,2.15149336748221,0.801832760595647,0.388940754610945,1.6458009471204,76.4835164835165,73.6202526849156,79.1241260415669,63.573883161512,60.3286851848156,66.7001462665111,13.8461538461538,11.7536684167686,16.2425946495685,16.3802978235968,14.0735196051203,18.9816531293574,8.46153846153846,6.82329601893393,10.4490062274959,19.2439862542955,16.765961260253,21.9914965905383,910,873
E09000021,Kingston upon Thames,1.58982511923688,1.1158744900204,2.26047726717619,2.37331622835151,1.72669415510115,3.25407074471361,83.0948595654478,81.3369463754762,84.7183008359422,68.8261706221937,66.4829506196369,71.0768413021198,10.2808691043985,8.99026703593751,11.7328590089654,13.5343168697883,11.9255636573155,15.3223351245629,5.0344462109168,4.13602230457176,6.11557535933771,15.2661962796665,13.5663934236137,17.1367502709987,1887,1559
E09000022,Lambeth,1.10650069156293,0.784882752554899,1.55783730948613,2.0610967979389,1.59065165351658,2.66690839082734,74.7925311203319,73.1778545647778,76.3414309483174,60.0662495399338,58.2117114905037,61.8923632333903,13.5892116182573,12.388499590364,14.8865246142536,13.2867132867133,12.0620897016089,14.615005226785,10.5117565698479,9.44583946523883,11.682439396749,24.5859403754141,23.0034702265399,26.240172929406,2892,2717
E09000023,Lewisham,1.1063829787234,0.810408897787456,1.50880718986429,1.26870527000651,0.929479862047288,1.72957389090503,77.0496453900709,75.6324539386736,78.407944935956,60.5725439167209,58.8328150916923,62.285881523989,11.9432624113475,10.9139109621996,13.0554701701386,14.7690305790501,13.558802529037,16.067202287016,9.90070921985816,8.95796435554509,10.9307573966428,23.3897202342225,21.9270824485108,24.9187826849438,3525,3074
E09000024,Merton,0.950806118230674,0.634408815918724,1.42274018321365,1.76411290322581,1.27116575937773,2.44348957659163,77.5527077304671,75.8470793444677,79.1709654866138,63.8104838709677,61.6711370161356,65.8964538281114,12.8152128978917,11.5418930737954,14.206447022892,12.8024193548387,11.4037692250068,14.3448364572768,8.6812732534105,7.62373919775968,9.86983048166115,21.6229838709677,19.8672794561466,23.488364174105,2419,1984
E09000025,Newham,2.363074204947,1.95937600922923,2.84753219354321,2.42468772961058,1.99571454445156,2.9430984937948,74.4037102473498,73.1122918360093,75.6537565812074,55.008572128337,53.4786307696915,56.5290977933348,10.9540636042403,10.0772628121966,11.8970597202567,16.0421258878276,14.9484280924721,17.1996616256893,12.2791519434629,11.3550571439503,13.2671956193021,26.5246142542248,25.193027034679,27.9003332212588,4528,4083
E09000026,Redbridge,2.34242936488771,1.92403723904125,2.8491600179893,2.54418853776111,2.08581300209032,3.10010675818362,74.8369958947114,73.4926828474191,76.135270849639,58.3020889126942,56.7128794878638,59.8742338723591,10.8910891089109,9.97824565062037,11.8764252172595,15.532940546331,14.4066198331056,16.7301063133237,11.92948563149,10.9773591397809,12.9521799915638,23.6207820032137,22.2859509906053,25.0098339777185,4141,3734
E09000027,Richmond upon Thames,0.698151950718686,0.436352959186697,1.11526322659819,1.3595166163142,0.936012850595687,1.97082470494377,82.5872689938398,81.0300312584949,84.0418492551075,71.9536757301108,69.9370376116061,73.8855491645686,11.211498973306,10.0189264797638,12.5262642636546,12.7391742195368,11.3444048473085,14.277810257349,5.50308008213552,4.66541752920453,6.48091827862381,13.9476334340383,12.493447612793,15.5410199749567,2435,1986
E09000028,Southwark,0.995316159250586,0.713138844078934,1.38758599026669,0.934903047091413,0.643320389807642,1.35683970348745,72.8337236533958,71.317030091472,74.2991196272917,54.6398891966759,52.8192325943529,56.4482187447427,13.2903981264637,12.1931342654672,14.4701327251358,16.3781163434903,15.0732233933785,17.7723344404885,12.8805620608899,11.798767463972,14.0457481214224,28.0470914127424,26.4386909287198,29.7138154221264,3416,2888
E09000029,Sutton,1.29382303839733,0.912981687167457,1.83059366772492,1.57946692991115,1.12102178158362,2.22118302588488,81.3439065108514,79.7343444506368,82.8531233372603,63.6722606120434,61.5539866901873,65.7387852449108,10.6010016694491,9.43077829232323,11.8973580701604,16.7324777887463,15.1704071126022,18.4204655074118,6.76126878130217,5.82355575800637,7.83740745336338,18.0157946692991,16.4033347754982,19.7493142716369,2396,2026
E09000030,Tower Hamlets,2.18417945690673,1.7434591935492,2.73320814671876,2.07715133531157,1.62692237110247,2.64862051058342,74.3506493506494,72.8531723291286,75.7929693031423,55.7533794922519,53.9795906530824,57.512612833086,11.4521841794569,10.4232771872793,12.5684064833318,15.694032311243,14.44300044823,17.0318549823818,12.012987012987,10.9610436119473,13.15097544171,26.4754368611935,24.9357247306488,28.0746638803473,3388,3033
E09000031,Waltham Forest,1.3189448441247,0.983992072245459,1.76588273328269,1.81573638197714,1.39432136021187,2.36146820640214,76.7985611510791,75.3358141885781,78.1996611339945,57.901815736382,56.1183221156333,59.6649224425284,12.2002398081535,11.1328834399549,13.3545501374903,14.7612642905178,13.5318881055868,16.0815574392921,9.68225419664268,8.72465044177004,10.7326042463059,25.5211835911231,23.9865429986838,27.1189802424153,3336,2974
E09000032,Wandsworth,1.43061516452074,1.05237513885857,1.94213223071258,1.83270676691729,1.34354630276024,2.49545675640569,80.3648068669528,78.85115191013,81.7951391379069,63.7218045112782,61.6559546405679,65.7382025367234,10.9084406294707,9.80609894899654,12.1180516805626,13.5808270676692,12.1907233132544,15.1021814387979,7.29613733905579,6.3896142991302,8.31984210681086,20.8646616541353,19.1914725596103,22.6428512420315,2796,2128
E09000033,Westminster,1.43396226415094,0.919911166479856,2.22880597678471,1.09809663250366,0.66658072553232,1.80388464130133,74.4905660377358,72.0749419886822,76.7645938108681,57.3206442166911,54.6807817355815,59.9194479999224,14.0377358490566,12.2710762402793,16.0123172620759,15.2269399707174,13.4193540191385,17.2295547372177,10.0377358490566,8.53343955958804,11.7730806072474,26.3543191800878,24.0866989535611,28.7545590007611,1325,1366
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E12000001,North East,0.59862012987013,0.516884997996478,0.69318999621379,1.05800802626779,0.943557169826104,1.1861752126191,74.8917748917749,74.3942952649205,75.3827875065324,61.6271433783291,61.0498581768875,62.2011699928589,13.764880952381,13.3768811903447,14.1622947861029,14.7829259394382,14.367679662268,15.2080420438627,10.744724025974,10.3968281814276,11.1028185946249,22.531922655965,22.041191419414,23.0303520101373,29568,27410
E12000002,North West,0.849254399396923,0.789713882756099,0.91324265384854,1.25734750282222,1.18107420559686,1.33847978144276,75.2715022733162,74.9801523884553,75.5605652952857,63.530434556944,63.1899314181873,63.8695888948781,13.5821809701053,13.3533732438588,13.8142842091402,14.43419362373,14.1878470578723,14.684085618132,10.2970623571816,10.0944185471049,10.5032989562341,20.7780243165038,20.4930408669078,21.0659208007604,84898,77067
E12000003,Yorkshire and The Humber,1.11545682102628,1.03692599294796,1.19986301439258,1.50437828371278,1.40774786331759,1.60753344671891,76.6755319148936,76.3460932591141,77.0017644755752,63.861646234676,63.4666913685905,64.2547361143846,12.4937421777222,12.2396661869267,12.752325993506,14.2224168126095,13.9383369926498,14.5113102531244,9.71526908635795,9.48808812551213,9.94729181301057,20.4115586690017,20.0829616593159,20.7441365940179,63920,57100
E12000004,East Midlands,0.963302752293578,0.883134674413463,1.05067108336337,1.37492607924305,1.27391176708388,1.48382989319835,76.263379204893,75.8968886698298,76.6260133835842,65.1094027202839,64.6788803236863,65.5374735903275,13.3084862385321,13.0201287443156,13.6022312935719,14.2392498099181,13.9273862889817,14.5569155740205,9.46483180428135,9.2169694132806,9.71864613516542,19.276421390555,18.9236068786526,19.6342208558792,52320,47348
E12000005,West Midlands,1.06090987954549,0.987812873048804,1.13935373615147,1.43996668375192,1.3494612998531,1.53644752546335,74.8197448696617,74.4975788658756,75.1391991872427,61.4636724756535,61.0812196021384,61.8447147098717,13.4035866149011,13.1537715908935,13.6573999873951,14.7344310609944,14.4585668559522,15.0146348001151,10.7157586358917,10.489279458575,10.9465298208799,22.3619297796002,22.0367949279611,22.6904655787129,70317,62432
E12000006,East,0.870323242832839,0.804663985535287,0.941289347060911,1.35056070209654,1.26234712549376,1.44484849130435,78.1013174359912,77.7958687806216,78.4037306675595,67.1672354948805,66.7951198248784,67.5372077190436,12.4390141023298,12.1984963237129,12.683589111034,13.5998699821225,13.331291074902,13.8729936925673,8.58934521884622,8.38564427511324,8.79751922287029,17.8823338209004,17.5815562169886,18.1871215333677,71123,61530
E12000007,London,1.52845265635576,1.45388685705667,1.60678037319053,1.59941964902584,1.51809797756976,1.68502303510356,76.1428037458708,75.8762837768473,76.4072947499192,59.8417852701396,59.5153192951406,60.1673806002911,12.0659871298831,11.8645426114863,12.270375738907,14.9371286444659,14.701606899876,15.1757521950233,10.2627564678904,10.0752474715136,10.4533495051418,23.6216664363687,23.3403369873568,23.9053294213773,98989,86844
E12000008,South East,0.753821248026061,0.702242056626794,0.809158023829459,1.25386445391962,1.18205240929778,1.32998050620795,77.8908895885268,77.6335035630828,78.1461474819128,68.1902288216432,67.8799731052962,68.4988784438163,12.883490420809,12.6779732044718,13.0918397029241,13.6890737952673,13.4622842123328,13.9190694273174,8.47179874263808,8.30137977417249,8.64538639800142,16.8668329291699,16.6194885102945,17.1171028190285,100687,87011
E12000009,South West,0.462311208439787,0.410092846438992,0.521143898168177,0.96157714745524,0.879499346270949,1.05123348517954,76.4794827676104,76.1311684622317,76.8242615027727,68.9438744719372,68.5356548826433,69.3491664213002,14.2152006534925,13.9322534645542,14.502925868946,13.9126936230135,13.6112515754805,14.2197127049228,8.84300537045727,8.61375442007235,9.07775164889248,16.181854757594,15.8607201900495,16.5082156769364,57537,49710
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG,England,0.956211001987737,0.932465522896175,0.980555180854487,1.34009761848282,1.31022024065501,1.37064683762233,76.4145741937432,76.3095292627984,76.5192966700009,64.4118450468324,64.2859490781136,64.537542032972,13.0159416167879,12.9330375503154,13.0992971644345,14.2698741311021,14.1782217243993,14.362019859276,9.61327318748123,9.54069343793428,9.68634595611902,19.9781832035827,19.8733356858356,20.0834452288769,629359,556452
