Unnamed: 0,Unnamed: 1,Underweight,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Healthy weight,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Overweight,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Obese,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Number of children measured,Unnamed: 27,Participation rate,Unnamed: 29
,,Reception,,,Year 6,,,Reception,,,Year 6,,,Reception,,,Year 6,,,Reception,,,Year 6,,,,,,
ONS Code,Area,Prevalence (%),lower confidence interval,upper confidence interval,Prevalence (%),lower confidence interval,upper confidence interval,Prevalence (%),lower confidence interval,upper confidence interval,Prevalence (%),lower confidence interval,upper confidence interval,Prevalence (%),lower confidence interval,upper confidence interval,Prevalence (%),lower confidence interval,upper confidence interval,Prevalence (%),lower confidence interval,upper confidence interval,Prevalence (%),lower confidence interval,upper confidence interval,Reception,Year 6,Reception,Year 6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E09000002,Barking and Dagenham,1.53199158906579,1.16714938033424,2.00856299988037,1.34563629373318,0.969143094164541,1.8656343764814,70.9822769600481,69.4170988567355,72.4990863942221,58.0930411380238,56.1862719408321,59.9759401037582,14.02823670772,12.8899518265624,15.2494442535783,15.3018069973087,13.9695287301871,16.7364267555956,13.4574947431661,12.3402377017924,14.6589901324382,25.2595155709343,23.6270190966778,26.9649835128525,3329,2601,0.9511428571428572,0.9272727272727272
E09000003,Barnet,1.11979166666667,0.832423026779274,1.50486012558721,1.36904761904762,1.02798909836112,1.82117784348086,78.8802083333333,77.5607128656935,80.1419791875966,65.625,64.0020155065507,67.2122974405319,11.0416666666667,10.0890589815224,12.0721427211629,14.6428571428571,13.4878405064896,15.8786284818264,8.95833333333333,8.09560270226363,9.90309641767754,18.3630952380952,17.0903073284334,19.7081409329975,3840,3360,0.9199808337326306,0.9472793910346772
E09000004,Bexley,0.557103064066852,0.352689880742797,0.878945713392901,1.44486692015209,1.05448592636872,1.97688327595385,74.2494583720211,72.7135662101776,75.7277568020256,61.9391634980989,60.0673893395197,63.7761111072076,15.0108325595791,13.8208301783848,16.2839360433181,15.171102661597,13.8509175901761,16.592883654403,10.182606004333,9.18666554441552,11.273114857372,21.4448669201521,19.9184805747834,23.0545486115473,3231,2630,0.9944598337950139,0.9379457917261056
E09000005,Brent,3.01494130202775,2.51377366812783,3.61232364550811,2.33114166168559,1.87191712140766,2.89969552908971,75.9338313767343,74.5391435728089,77.2754125947924,60.2510460251046,58.5820252481977,61.896555855802,10.9124866595518,9.95401426800015,11.9510013847407,13.4787806335923,12.3634649166432,14.6778583804777,10.1387406616862,9.21285451306828,11.1462535996927,23.9390316796175,22.5236005404144,25.4142340873183,3748,3346,0.986575414582785,0.9893554109994086
E09000006,Bromley,0.88809946714032,0.639273546618541,1.23257503314083,1.3517761710154,1.00513183294587,1.81577652253507,79.0154783049987,77.7162211071439,80.2582253661422,67.8403017918893,66.1964419451756,69.441124780682,12.2303983760467,11.2441054215245,13.2902508745085,14.2722414335115,13.0997536547767,15.530916681898,7.86602385181426,7.06597186803386,8.74813537386252,16.5356806035838,15.2851874506093,17.8669010433548,3941,3181,0.9742892459826947,0.9589990955682846
E09000007,Camden,1.47948890383322,0.979043081991539,2.22998082444975,2.35467255334805,1.67280784931787,3.30513425697814,78.1439139206456,75.9723323641755,80.1704583428991,63.355408388521,60.7593586947619,65.8761679580679,10.9616677874916,9.47323168745547,12.6512844285378,13.4657836644592,11.7535185431522,15.3840077205945,9.41492938802959,8.03340813945945,11.0056021551176,20.8241353936718,18.7490213718758,23.0637261881958,1487,1359,0.9381703470031546,0.9353062629043358
E09000008,Croydon,0.922671353251318,0.683350870838027,1.24475526750491,1.0452051215051,0.768527905133471,1.42006328878413,76.713532513181,75.4634987298167,77.9185169083995,60.3605957669193,58.8012076311056,61.8992052814173,12.6318101933216,11.6981466432047,13.6284910207708,14.7896524692971,13.7002511663772,15.9496696416313,9.73198594024605,8.90461049728582,10.6272688901728,23.8045466422785,22.481920608586,25.1797087866115,4552,3827,0.9406902252531515,0.9543640897755611
