Unnamed: 0,Unnamed: 1,Underweight,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Healthy weight,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Overweight,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Obese (inclduing serverely obese),Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Serverely obese,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Number of children measured,Unnamed: 33
,,Reception,,,Year 6,,,Reception,,,Year 6,,,Reception,,,Year 6,,,Reception,,,Year 6,,,Reception,,,Year 6,,,,
ONS Code,Area,Prevalence (%),lower confidence interval,upper confidence interval,Prevalence (%),lower confidence interval,upper confidence interval,Prevalence (%),lower confidence interval,upper confidence interval,Prevalence (%),lower confidence interval,upper confidence interval,Prevalence (%),lower confidence interval,upper confidence interval,Prevalence (%),lower confidence interval,upper confidence interval,Prevalence (%),lower confidence interval,upper confidence interval,Prevalence (%),lower confidence interval,upper confidence interval,Prevalence (%),lower confidence interval,upper confidence interval,Prevalence (%),lower confidence interval,upper confidence interval,Reception,Year 6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E09000010,Enfield,1.25,0.946836610836665,1.64861633723689,1.60036579789666,1.26868991398683,2.01698089373224,74.719387755102,73.3350850780583,76.0552896437191,56.0813900320073,54.6059275554042,57.5461799387605,12.3214285714286,11.3292368286502,13.3873953033773,15.2949245541838,14.2587235739834,16.3920314029262,11.7091836734694,10.7399365711468,12.7534045460998,27.0233196159122,25.7278611055909,28.3591011814935,3.39285714285714,2.87017733726616,4.00679416254043,6.60722450845908,5.90847478481364,7.38212662900345,3920,4374
E09000011,Greenwich,0.812772133526851,0.562935111354721,1.1721825951332,0.754147812971342,0.511346629283576,1.11095017183647,73.55587808418,72.0574849495529,75.0017962432385,57.7677224736048,56.078280280835,59.4391828577326,13.3236574746009,12.2296157543277,14.4994023761813,14.5399698340875,13.3810384588553,15.7809890386741,12.3076923076923,11.252442962067,13.4469080806444,26.9381598793364,25.4552875869285,28.4744189395378,3.19303338171263,2.65608913228886,3.83424860846756,7.54147812971342,6.69090668995135,8.49033848467436,3445,3315
E09000012,Hackney1,1.43942423030788,1.04154080190764,1.9862539734312,1.36108887109688,0.975639319406892,1.89590390198326,74.4902039184326,72.7451241075883,76.1601667117654,58.5668534827862,56.6233844827339,60.4840144889719,12.7548980407837,11.5043970986132,14.1196381695861,15.4523618895116,14.0880788617009,16.9227374346445,11.3154738104758,10.1328217330499,12.616780115563,24.6196957566053,22.9701538945558,26.3471781238486,2.87884846061575,2.29231504530501,3.60991314962033,7.68614891913531,6.70532675540948,8.79691290303447,2501,2498
E09000013,Hammersmith and Fulham,1.24223602484472,0.766073286452155,2.00837388552616,2.15882806476484,1.49778989343112,3.10242164002852,79.7360248447205,77.4538557418233,81.8413460625275,62.6060138781804,59.9391958001366,65.1983794041815,11.0248447204969,9.42890802318375,12.852576818111,14.7262914417887,12.9019346568606,16.7589787622495,7.99689440993789,6.6374051518774,9.60618707748608,20.508866615266,18.4000791227409,22.7918320965151,1.86335403726708,1.25532412913191,2.75766511708872,4.6260601387818,3.61076566929062,5.90933825889793,1288,1297
E09000014,Haringey,1.093693036821,0.767173194113287,1.5570038571572,1.52565880721221,1.13846837592479,2.04181212528387,76.0845789281808,74.4524697668674,77.6437295024699,60.3675450762829,58.5697260933386,62.137781868134,11.3744075829384,10.2398569061178,12.6169940710131,14.5977808599168,13.3562394540484,15.9335076072779,11.4473204520598,10.3093664147913,12.6931063632323,23.5090152565881,21.9972321472105,25.0912759378563,3.6820998906307,3.03964355225499,4.45410743070376,5.51317614424411,4.73782204318684,6.40688459704972,2743,2884
E09000015,Harrow,2.44565217391304,1.94659701434916,3.06864755989057,3.13468825353083,2.56014209012064,3.8331016231464,79.6875,78.1959426528299,81.1016832343947,60.6269376507062,58.8367284979912,62.3890593112386,10.1222826086957,9.08417658678636,11.2643213633261,16.1901481226318,14.894991580406,17.5746656813152,7.7445652173913,6.83314190445919,8.76611827436526,20.0482259731312,18.6318460942274,21.5437697886727,2.13994565217391,1.67620791211497,2.72842037724488,4.06476059249053,3.40503600556616,4.84589416102083,2944,2903
E09000016,Havering,0.641642605068977,0.415754448584009,0.989041642443985,1.05298913043478,0.742818002742914,1.49073016259955,75.0721847930703,73.5232818382063,76.5593648012878,62.5679347826087,60.8044764610741,64.2986374728768,13.5707410972089,12.4131885265018,14.8179755692813,14.9116847826087,13.6707351789464,16.2440845676176,10.7154315046519,9.67752152907969,11.8500526103183,21.4673913043478,20.0218938750044,22.9872528695395,2.40615976900866,1.92392818644454,3.00555832706864,4.82336956521739,4.10654639454118,5.65793595098657,3117,2944
E09000017,Hillingdon,1.97841726618705,1.58592459587153,2.46561242094727,1.99422723694568,1.59630985834117,2.48882606415849,77.5950668036999,76.2582827694664,78.8774311117196,58.9084229860929,57.3381676640216,60.4607371483924,11.1510791366906,10.2002454469519,12.1785260722723,15.5077407504592,14.393285831149,16.6916615151892,9.2754367934224,8.40379481842147,10.2273909342044,23.5896090265022,22.2686967043989,24.9637106779437,2.38951695786228,1.95460190330002,2.91832377469101,5.11676725268958,4.46130282737852,5.86262447266831,3892,3811
E09000018,Hounslow,1.9712140175219,1.54378874210351,2.51395788352297,2.26130653266332,1.79956207644354,2.8381045305836,74.468085106383,72.9276124904551,75.9498090983137,58.1972361809045,56.4751339954534,59.8995824621558,11.9211514392991,10.8431964817511,13.0905348820192,14.7298994974874,13.5414041116593,16.0033982565588,11.639549436796,10.5734768215464,12.7977266722765,24.8115577889447,23.3422560496223,26.341565410138,3.12891113892365,2.57933929073697,3.79102191134021,5.46482412060301,4.72765382666367,6.30932725804981,3196,3184
E09000019,Islington,1.20412844036697,0.788916020428886,1.83383094494086,1.40686550365785,0.954735969945984,2.06863584981999,77.6376146788991,75.6225229996008,79.531220787346,59.313449634215,57.0116817250413,61.5750373992537,11.4105504587156,10.0024202528229,12.988306783245,15.9257175014069,14.298148602613,17.7002898882594,9.74770642201835,8.44284215885814,11.2295061016466,23.3539673607203,21.445613809766,25.3772773965562,2.00688073394495,1.44651419384429,2.77820873214217,5.45863815419246,4.49526512358062,6.61417181370342,1744,1777
E09000020,Kensington and Chelsea,1.04408352668213,0.550253333279069,1.97231688996283,0.994475138121547,0.524065957435201,1.87915394508063,79.0023201856148,76.1576921143886,81.5896004073875,64.7513812154696,61.5824181077784,67.7956430940573,11.6009280742459,9.63145913338965,13.9111255677788,11.2707182320442,9.37195744020431,13.4968781310061,8.35266821345708,6.68530542729386,10.3895825114356,22.9834254143646,20.3599447061328,25.8352915197186,1.97215777262181,1.23490950884406,3.13557407509468,4.86187845303867,3.64146504998439,6.46386827623368,862,905
E09000021,Kingston upon Thames,1.5748031496063,1.10531010944646,2.23920331390176,1.9271948608137,1.39528302322835,2.65642009849202,83.0971128608924,81.3479209776558,84.7130917991236,70.0749464668094,67.9588437956061,72.1086521168158,9.50131233595801,8.26483644551905,10.9007918537906,13.7580299785867,12.2701813088621,15.3946327372456,5.82677165354331,4.86106452384673,6.97027211110994,14.2398286937902,12.728415339541,15.8980186084648,1.20734908136483,0.805860244612728,1.8052240123002,2.46252676659529,1.85125401201705,3.2689156673679,1905,1868
E09000022,Lambeth,1.58839779005525,1.19297758259328,2.11208099325282,1.10764970578055,0.785698890772162,1.5594506719125,75.725138121547,74.1302033906374,77.2519159823973,61.6476289373486,59.8601907981629,63.4041328635409,12.3273480662983,11.1796714824625,13.574835583335,13.6725510557286,12.4679176224199,14.9736643004385,10.3591160220994,9.30127444118387,11.5219832229184,23.5721703011423,22.0601475832155,25.1543810476586,2.83149171270718,2.28703729459129,3.50091564022025,6.23052959501558,5.40593289126668,7.1713709119296,2896,2889
E09000023,Lewisham,1.68298653610771,1.29531520781914,2.18411557308817,1.81371042114971,1.40872579859047,2.33236692456631,77.5091799265606,76.0458742471574,78.9078887217877,62.0043037196434,60.3231140006108,63.6571751806379,10.9547123623011,9.9293911870127,12.0717194377104,13.7411620043037,12.6007592783737,14.9670996479187,9.8531211750306,8.87796219483689,10.9225528048784,22.4408238549032,21.0401606714874,23.9064993771953,2.75397796817625,2.24596383413442,3.37293491553049,4.79557331693821,4.11312233747034,5.58466193647035,3268,3253
E09000024,Merton,1.21676430824696,0.837575870655534,1.76456467297916,1.74216027874564,1.28200431301141,2.3635277952621,78.6390265885534,76.8849957441789,80.2940709389806,64.7212543554007,62.7436141800533,66.6497162778921,12.3479044614691,11.0437873313785,13.7821604046093,13.8066202090592,12.4559066895951,15.2782423916101,7.79630464173051,6.75227321907504,8.98620679858213,19.7299651567944,18.1532962836074,21.4077549936942,2.16313654799459,1.63541711572309,2.85619691390114,4.39895470383275,3.63355076345849,5.31669482982883,2219,2296
E09000025,Newham,2.22371967654987,1.83000136620977,2.69981551991693,2.02455309067413,1.6573343758554,2.47109265400459,74.5283018867924,73.2276797069247,75.7866315109171,55.0936894249408,53.6593480878675,56.5196090422955,10.9389038634322,10.0554992950954,11.8896589394952,15.162610381219,14.1597913698479,16.2230282578955,12.3090745732255,11.3763637202079,13.3067734377237,27.7191471031661,26.4504576431609,29.0246749101007,4.40251572327044,3.838183669421,5.04546855382169,7.02132242084859,6.32136065096106,7.79234356366773,4452,4643
E09000026,Redbridge,3.14823996033713,2.65237827931236,3.73324783925248,3.02802802802803,2.54018426710471,3.6060958130357,77.0451165096678,75.7220014055564,78.3167720889652,57.2072072072072,55.6669335551623,58.7336372157058,9.81655924640555,8.93625911990935,10.7733175669656,15.6656656656657,14.5717301638244,16.8255507471787,9.99008428358949,9.10244742325601,10.9538491668835,24.0990990990991,22.798329984669,25.4496188075235,3.17302925136341,2.67510578485554,3.76005174846139,5.50550550550551,4.84009551653003,6.25638076609632,4034,3996
E09000027,Richmond upon Thames,0.620842572062084,0.370185837398481,1.03945089015291,1.39075818752804,0.981500778218982,1.96727368853018,82.8381374722838,81.2263888794442,84.3381948684212,75.235531628533,73.401209482388,76.9830215858664,10.4212860310421,9.22680488912456,11.7503848543327,12.1579183490354,10.8659588956193,13.5800874935851,6.11973392461197,5.20308627206181,7.18562997572634,11.2157918349035,9.9719313712171,12.5931037247724,1.10864745011086,0.752062818687242,1.6315245114658,2.06370569762225,1.55075985331293,2.74159410858968,2255,2229
E09000028,Southwark,0.671140939597315,0.434885840432668,1.03441001277334,1.03359173126615,0.733100615960175,1.45544546686123,72.6174496644295,70.9880751042041,74.1885878855505,59.0762273901809,57.3340408772236,60.7959185889553,13.993288590604,12.7940196132871,15.2852691285428,14.0180878552972,12.8397100436777,15.2856463786594,12.7181208053691,11.5696987189835,13.9625378068068,25.8720930232558,24.3600562379601,27.4439305192085,4.19463087248322,3.53190165325518,4.97530163900755,6.71834625322997,5.88908473015679,7.65488080479089,2980,3096
E09000029,Sutton,1.45388459791004,1.03173196860637,2.04519941570189,1.49957155098543,1.08020615619609,2.07832534054376,79.0095411176738,77.2583988092893,80.6595977383188,62.9820051413882,61.0032670020868,64.9180801326197,11.5856428895956,10.3149748025858,12.9901683751705,15.681233933162,14.2625629035005,17.212687740394,7.95093139482054,6.89259993675397,9.15578564694027,19.8371893744644,18.2695242466946,21.5039794403238,1.45388459791004,1.03173196860637,2.04519941570189,4.41302485004284,3.65202299244479,5.32384053452623,2201,2334
E09000030,Tower Hamlets,2.18423551756885,1.72960545418973,2.75501575327292,2.44910941475827,1.96406909467266,3.05020690637562,76.0050648939538,74.4848452456403,77.462115150301,56.1386768447837,54.3977101742696,57.864660883789,10.0664767331434,9.06525950414171,11.1646972341662,16.0623409669211,14.8203899662806,17.3871234070429,11.744222855334,10.667724496775,12.9136490412711,25.3498727735369,23.8600023695695,26.8999065941846,4.43178220955999,3.76777045126877,5.20648458225821,4.89821882951654,4.19728060671483,5.70923669728949,3159,3144
E09000031,Waltham Forest,1.61290322580645,1.23211457206577,2.10886298821671,2.19298245614035,1.7394464377975,2.76144826158391,76.4578163771712,74.96237705305,77.8902807296929,59.6177944862155,57.9050607429237,61.3074067061522,11.3523573200993,10.3030046543089,12.4936992175578,14.4736842105263,13.2958226013385,15.7369523587523,10.5769230769231,9.56184985805681,11.6858312183015,23.7155388471178,22.2721412182339,25.2221252645846,2.91563275434243,2.38856170403603,3.55477415270038,5.54511278195489,4.80329500227655,6.39380170704338,3224,3192
E09000032,Wandsworth,1.62448054401209,1.2082697265758,2.18089783460542,2.25694444444444,1.72525880084677,2.94756906644534,80.9595768794862,79.4194261249311,82.4099976810915,64.1059027777778,62.1252155878517,66.0396307240847,10.8046845485455,9.67834924099015,12.0446193999513,14.3663194444444,12.9934021151938,15.857863047576,6.61125802795618,5.72614653715937,7.62212284512617,19.2708333333333,17.7119679934606,20.9319975793056,1.54892330940688,1.14383104648096,2.09444103256232,3.60243055555556,2.91546381460926,4.44385708551371,2647,2304
E09000033,Westminster,1.93610842207164,1.25677824888985,2.97158843607657,0.989345509893455,0.579084490964225,1.68533499750737,77.8315585672798,75.1979909088099,80.2588964589085,60.1217656012177,57.4484684595518,62.7360536026117,10.9390125847047,9.17835449297647,12.9891096709388,14.9162861491629,13.0924349150388,16.9446728243795,9.29332042594385,7.67046749061821,11.2178068115538,23.972602739726,21.7422857759571,26.3546574927654,2.42013552758955,1.64456306244639,3.54827122891514,5.17503805175038,4.10257542353778,6.5088268725954,1033,1314
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E12000001,North East,0.62718266695175,0.541332315699627,0.726548639670262,1.20473537604457,1.08492695073446,1.33759532860019,75.069488988668,74.5599226645457,75.5721926352719,61.3091922005571,60.7444376581039,61.8709218136188,13.4737367258214,13.0792414441503,13.8782309335142,14.7075208913649,14.3026211861049,15.1218604624848,10.8295916185589,10.4713539831026,11.1985520047304,22.7785515320334,22.2971592871747,23.2672248415422,2.70472525122942,2.52130131157399,2.90109609294923,5.1566852367688,4.90686225055543,5.41850270131776,28062,28720
E12000002,North West,0.773069771993346,0.715302107511361,0.835463484521947,1.13916517895095,1.06892587805891,1.21396328113726,74.840982483609,74.5423689496359,75.1372616128576,62.9297676734555,62.5992728285142,63.2590561484725,13.8076132694001,13.5728342382168,14.0457934413648,14.4593823247228,14.2208246752987,14.7012559758986,10.5783344749976,10.3693552878303,10.7910182709623,21.4716848228707,21.1925492011095,21.7534821863036,2.59810157549662,2.4912624304206,2.70939526321013,4.75461799103727,4.61136519811307,4.90209225718881,81752,82341
E12000003,Yorkshire and The Humber,0.892096426602516,0.819858515336829,0.970636945120068,1.34258956054751,1.25432686294336,1.43697262238512,75.4172304916554,75.070674200464,75.7605246842931,63.5650664745563,63.1825605205978,63.9458661488973,13.4616348418784,13.1905542802681,13.7374048108644,14.098827690091,13.8250883731636,14.3770828299725,10.2290382398637,9.98882946596318,10.4743512990984,20.9935162748052,20.6723572920969,21.318323833217,2.7063599458728,2.57937105276166,2.83941860000168,4.70724998362696,4.54211175685939,4.87808535137945,59859,61076
E12000004,East Midlands,1.04220024429647,0.957482927097612,1.13432743341125,1.45400764458445,1.35470869924841,1.56046997549633,76.2855116434848,75.9135123452623,76.6535325710391,64.9405527918099,64.5295961191323,65.3493048553083,13.3575002955199,13.0643176631874,13.6562288517061,13.9215949906844,13.6269009881174,14.2216126773188,9.31478781669885,9.06501475449331,9.57071867628611,19.6838445729213,19.3445478594444,20.0276147001645,2.21048898695772,2.08615463299113,2.34205638973979,4.31208343737395,4.14094413566974,4.48996439058462,50758,52063
E12000005,West Midlands,1.02148070289716,0.948389879536106,1.10014194967535,1.44658261446583,1.35942786027355,1.539237785636,75.2105878695466,74.8835402252411,75.5347682640649,61.0587628105876,60.691147945373,61.425124874043,13.1667382196628,12.9138428135106,13.423822745186,14.5336577453366,14.2704075057226,14.800925821008,10.6011932078935,10.3712724061593,10.8355949134834,22.96099682961,22.6459883327188,23.2790684639714,2.87939125671735,2.75593734757177,3.00820428545536,5.32330605323306,5.15685722958427,5.49481611580453,67549,67815
E12000006,East,0.987120703250489,0.915776787298436,1.06396300992073,1.38872297216581,1.30283899817072,1.48018356507584,78.0015186472358,77.6897056156461,78.3101903965251,67.1843268426711,66.8277276260133,67.5389546969626,12.3331678397243,12.0890065703937,12.5815546710563,13.4183490622387,13.1622934006634,13.6786013205511,8.67819280978943,8.4696595229994,8.89136168306966,18.0086011229244,17.7194081499483,18.3014641052275,2.12464589235127,2.01929693490399,2.23536563001862,3.47479393142994,3.3387335919278,3.61619157865256,68482,66968
E12000007,London,1.59002823615301,1.51166837915594,1.67238103397619,1.72410141274649,1.6430190876748,1.80911151898544,76.6348517870371,76.3620061885019,76.905500495485,60.3414313854235,60.0289994949482,60.6530218854612,11.6015159485952,11.3974362938054,11.8087627788458,14.7099315866393,14.485446109912,14.9372883028496,10.1736040282147,9.98110474085953,10.369388267753,23.2245356151907,22.9562966998922,23.4949530122542,2.88266429039219,2.77713913566405,2.99207576701885,5.36187067121344,5.21999894377325,5.50737420684054,93143,94426
E12000008,South East,0.709551325628824,0.657909510656163,0.765215478785817,1.36977560353079,1.29744476336805,1.44607971547657,78.1037559483345,77.8384488121923,78.3667696825354,68.3250026587259,68.0269125667858,68.6215955291975,12.6561437797417,12.4452839051551,12.8700510929876,13.5137722003616,13.2967494289165,13.7337760335061,8.53054894629504,8.3538023371319,8.71067966254063,16.7914495373817,16.5538924568748,17.0317198810525,1.86522773623385,1.78074823528632,1.95363526660043,3.15218547272147,3.04240768142551,3.26579090622697,94144,94030
E12000009,South West,0.625196529974289,0.562172161496949,0.695237075805153,1.17336351631768,1.08516763296188,1.26863549558517,77.3578972680021,77.0031767868389,77.7087301821117,68.9209583097529,68.5256150981827,69.3135594418889,13.2863511088915,13.0028402673336,13.5750789731778,13.3672891907187,13.080253111348,13.6596341873907,8.73055509313209,8.49552990339899,8.97144468584805,16.5383889832107,16.2245449694513,16.8570823494131,1.90333499805782,1.79152417553135,2.02198037400123,3.16544048292775,3.01976142329538,3.31790694097606,54063,53010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG,England,0.957491652894221,0.933119236318462,0.982494346432261,1.3839643333572,1.3547245817769,1.41382613711594,76.4568125096184,76.3490936830688,76.564191322576,64.321199635606,64.1999391735805,64.4422768549358,12.9055622837949,12.8208141811263,12.9907871110502,14.0751337748918,13.9874014613029,14.1633257545351,9.68013355369246,9.60543786890894,9.7553474151313,20.219702256145,20.1183042648023,20.3214812925242,2.42467531598563,2.38598911490855,2.46397293829975,4.35640662237759,4.30506796539772,4.40832929852526,597812,600449
