Unnamed: 0,"NCMP 2010/11 to 2012/13
Obesity and excess weight prevalence by school year and electoral ward of child residence",Unnamed: 2,Unnamed: 3,Unnamed: 4,Reception (age 4-5 years),Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Year 6 (age 10-11),Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Reception (age 4-5 years).1,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Year 6 (age 10-11).1,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
,,,,,Number measured,Number obese,% obese,95% confidence limits,,,Number measured,Number obese,% obese,95% confidence limits,,,Number measured,Number excess weight,% excess weight,95% confidence limits,,,Number measured,Number excess weight,% excess weight,95% confidence limits,
,,,,,,,,Lower,Upper,,,,,Lower,Upper,,,,,Lower,Upper,,,,,Lower,Upper
Geog level,Code,Area name,LA code,LA name,,,,,,,,,,,,,,,,,,,,,,,
Ward,E05000001,Aldersgate,E09000001,City of London,12,s,s,s,s,,6,s,s,s,s,,12,s,s,s,s,,6,s,s,s,s
Ward,E05000015,Cripplegate,E09000001,City of London,25,s,s,s,s,,19,s,s,s,s,,25,s,s,s,s,,19,s,s,s,s
Ward,E05000017,Farringdon Within,E09000001,City of London,s,s,s,s,s,,s,s,s,s,s,,s,s,s,s,s,,s,s,s,s,s
Ward,E05000021,Portsoken,E09000001,City of London,25,s,s,s,s,,32,s,s,s,s,,25,s,s,s,s,,32,s,s,s,s
Ward,E05000170,Acton Central,E09000009,Ealing,453,56,0.12362030905077263,0.096437126056338,0.15713324629938286,,379,72,0.18997361477572558,0.15366672003152973,0.23250216375682842,,453,107,0.23620309050772628,0.19940910717842886,0.27743347051370393,,379,130,0.34300791556728233,0.2970048857125273,0.39216148522710936
Ward,E05000171,Cleveland,E09000009,Ealing,551,56,0.10163339382940109,0.07909815615804477,0.1296848339719883,,478,90,0.18828451882845187,0.1557748906245039,0.22576442164357216,,551,115,0.20871143375680581,0.17685349423069047,0.2446028607391059,,478,151,0.3158995815899582,0.2758335007126229,0.35890112666718044
Ward,E05000172,Dormers Wells,E09000009,Ealing,606,82,0.1353135313531353,0.11036560592049771,0.16485585761408128,,537,131,0.24394785847299813,0.20952679309435196,0.28200626984864424,,606,159,0.2623762376237624,0.22892540210658638,0.2988207098797456,,537,221,0.41154562383612664,0.3706948886715116,0.45365289670879616
Ward,E05000173,Ealing Broadway,E09000009,Ealing,223,15,0.06726457399103139,0.041183520089073916,0.10800199034023415,,169,25,0.14792899408284024,0.10225021314643508,0.20925756506868226,,223,33,0.14798206278026907,0.1073525330055613,0.200534125737451,,169,53,0.3136094674556213,0.24846025384519704,0.38704386403339447
Ward,E05000174,Ealing Common,E09000009,Ealing,270,25,0.09259259259259259,0.06350416536271025,0.13311127428826103,,203,40,0.19704433497536947,0.14817239512675012,0.25716925784125694,,270,57,0.2111111111111111,0.16665903900723086,0.2636682727452761,,203,72,0.35467980295566504,0.2921247206120672,0.4226326576408793
Ward,E05000175,East Acton,E09000009,Ealing,559,64,0.11449016100178891,0.0906851975403949,0.14355742399096463,,469,111,0.23667377398720682,0.20044267029181198,0.27718350780171114,,559,143,0.2558139534883721,0.2213959741701899,0.2935651294912049,,469,186,0.39658848614072495,0.35332787107805946,0.44152937295057104
Ward,E05000176,Elthorne,E09000009,Ealing,618,62,0.10032362459546926,0.0790508145461944,0.1265344789515117,,404,89,0.2202970297029703,0.18262265661284846,0.26324044751222775,,618,128,0.20711974110032363,0.17702669774240018,0.24083135133891484,,404,137,0.33910891089108913,0.29465449626185597,0.38659419195168343
Ward,E05000177,Greenford Broadway,E09000009,Ealing,801,117,0.14606741573033707,0.12329877906942002,0.17221464933820058,,627,149,0.23763955342902712,0.20598429098750348,0.2724900619584201,,801,241,0.30087390761548066,0.27012440018311523,0.33352424825080185,,627,258,0.41148325358851673,0.3736174035215418,0.4504271350103655
Ward,E05000178,Greenford Green,E09000009,Ealing,589,55,0.0933786078098472,0.07244413208321192,0.11958268575633745,,437,100,0.2288329519450801,0.1919108216625066,0.27048094014228247,,589,115,0.19524617996604415,0.165251709880393,0.22919010140227547,,437,169,0.38672768878718533,0.3422433136615907,0.4331861564593971
Ward,E05000179,Hanger Hill,E09000009,Ealing,393,34,0.08651399491094147,0.06256963952560735,0.11846350916351295,,272,47,0.17279411764705882,0.13250290377259075,0.22219888485264358,,393,81,0.20610687022900764,0.1690517175659627,0.24885184350230433,,272,86,0.3161764705882353,0.2638042276060833,0.3736686873519135
Ward,E05000180,Hobbayne,E09000009,Ealing,558,55,0.0985663082437276,0.07651119456950821,0.12611083880561416,,483,101,0.20910973084886128,0.17520786653156886,0.24760217787039415,,558,121,0.2168458781362007,0.18465156881551362,0.25291218686872446,,483,181,0.3747412008281574,0.33272003991084054,0.4187390895291507
Ward,E05000181,Lady Margaret,E09000009,Ealing,536,64,0.11940298507462686,0.09462413673644168,0.14959841539711846,,486,103,0.21193415637860083,0.1779316796699401,0.25045480138842685,,536,128,0.23880597014925373,0.20465117837579805,0.27667802406880204,,486,185,0.38065843621399176,0.3385856722550529,0.42460301275484197
Ward,E05000182,Northfield,E09000009,Ealing,592,34,0.057432432432432436,0.0413873290340105,0.07918410445248225,,340,46,0.13529411764705881,0.10298693522979815,0.17575041991466503,,592,93,0.1570945945945946,0.13000367419459827,0.18860701663653923,,340,88,0.25882352941176473,0.21514490932778715,0.3078910835903256
Ward,E05000183,North Greenford,E09000009,Ealing,576,53,0.0920138888888889,0.07103541510378963,0.11839819153084857,,496,119,0.2399193548387097,0.20442841384610982,0.27940791976112067,,576,110,0.1909722222222222,0.16096070622867273,0.22507836603075537,,496,189,0.3810483870967742,0.33937817914910995,0.4245469656790032
Ward,E05000184,Northolt Mandeville,E09000009,Ealing,704,86,0.12215909090909091,0.09999855647406046,0.1484207140129444,,558,133,0.23835125448028674,0.20486363786237188,0.2754167946053418,,704,181,0.2571022727272727,0.22619782772744673,0.2906431318713421,,558,210,0.3763440860215054,0.3371210645536942,0.41725804394132116
Ward,E05000185,Northolt West End,E09000009,Ealing,761,115,0.15111695137976347,0.12742582713057776,0.17831264471070202,,590,118,0.2,0.16971055794113302,0.23417073942903324,,761,207,0.2720105124835742,0.24159800908978418,0.3047131956727847,,590,220,0.3728813559322034,0.33480183114029105,0.4126054982538472
Ward,E05000186,Norwood Green,E09000009,Ealing,484,64,0.1322314049586777,0.10492894268659309,0.1653257813366728,,502,113,0.2250996015936255,0.19073163184355726,0.2636428659616259,,484,111,0.22933884297520662,0.1941032552095742,0.26883701921204284,,502,181,0.3605577689243028,0.31975973018442416,0.4034737107312485
Ward,E05000187,Perivale,E09000009,Ealing,570,56,0.09824561403508772,0.07643399461048112,0.12543615094986368,,479,114,0.23799582463465555,0.20203842236216127,0.27812220714747193,,570,133,0.23333333333333334,0.20046706773566184,0.2697698847760081,,479,184,0.38413361169102295,0.34166158277152114,0.42844929322676284
Ward,E05000188,South Acton,E09000009,Ealing,441,54,0.12244897959183673,0.09507330711759156,0.15634538734760886,,392,107,0.2729591836734694,0.23122227417799224,0.3191027460199821,,441,110,0.2494331065759637,0.21133027589177922,0.29186351232686736,,392,160,0.40816326530612246,0.36062846136980714,0.457480535564205
Ward,E05000189,Southall Broadway,E09000009,Ealing,597,95,0.15912897822445563,0.13197848406779164,0.19063816625650162,,500,118,0.236,0.20088129547155886,0.27514435629214073,,597,153,0.2562814070351759,0.22289636782364466,0.29278285882099747,,500,193,0.386,0.3443514767140061,0.4293868729112278
Ward,E05000190,Southall Green,E09000009,Ealing,694,102,0.14697406340057637,0.1225749403112767,0.17525984177795662,,545,133,0.24403669724770644,0.20984985494669547,0.28180662341138535,,694,172,0.2478386167146974,0.21716275528752849,0.28129066049049534,,545,227,0.41651376146788993,0.37585054486927705,0.45834565416507905
Ward,E05000191,Southfield,E09000009,Ealing,266,19,0.07142857142857142,0.046201647950486716,0.10885776732082333,,167,27,0.16167664670658682,0.11355701981877928,0.22501102578308696,,266,51,0.19172932330827067,0.14894373311473919,0.2432919866418172,,167,46,0.2754491017964072,0.21331875550719528,0.34767773493652127
Ward,E05000192,Walpole,E09000009,Ealing,421,33,0.07838479809976247,0.05635641082075696,0.10803775874679217,,295,46,0.15593220338983052,0.1189855047213482,0.20172454400786552,,421,68,0.16152019002375298,0.1294531129439507,0.19970840346943378,,295,87,0.29491525423728815,0.2457835859525004,0.34931944801909987
Ward,E05000193,Bowes,E09000010,Enfield,430,49,0.11395348837209303,0.08727675144018877,0.14746674010515248,,317,64,0.20189274447949526,0.16139403593697807,0.249529974025136,,430,99,0.2302325581395349,0.19293554156326762,0.27230689831179017,,317,115,0.3627760252365931,0.3117833825850289,0.41705465374673795
Ward,E05000194,Bush Hill Park,E09000010,Enfield,420,43,0.10238095238095238,0.07690023761813465,0.1350692546318,,379,88,0.23218997361477572,0.1924970927426954,0.27725730474256716,,420,95,0.2261904761904762,0.18876578585770035,0.2685784752724942,,379,147,0.38786279683377306,0.3401657802830764,0.4378101989595212
Ward,E05000195,Chase,E09000010,Enfield,563,61,0.108348134991119,0.08527767713831276,0.13672700664488396,,440,101,0.22954545454545455,0.19269239396671844,0.27108009670511685,,563,159,0.2824156305506217,0.24680148686757827,0.32097889301197546,,440,180,0.4090909090909091,0.3641300940784894,0.455625364970867
Ward,E05000196,Cockfosters,E09000010,Enfield,360,44,0.12222222222222222,0.09231953975113413,0.16010210323143428,,336,68,0.20238095238095238,0.1628966831628869,0.24859360206001388,,360,86,0.2388888888888889,0.1977449583617429,0.28554647134679706,,336,113,0.33630952380952384,0.28789586345763596,0.3884237934149595
Ward,E05000197,Edmonton Green,E09000010,Enfield,815,155,0.1901840490797546,0.16471828674181058,0.21855671165982457,,711,220,0.30942334739803096,0.276545585841628,0.34434937393437487,,815,262,0.3214723926380368,0.2903097334789324,0.35431011708517807,,711,337,0.4739803094233474,0.4375162201150657,0.5107240511458646
Ward,E05000198,Enfield Highway,E09000010,Enfield,696,99,0.14224137931034483,0.11825195182125232,0.17015831064136033,,657,164,0.2496194824961948,0.218045475948623,0.2841044034080421,,696,206,0.2959770114942529,0.2632585940400366,0.3309352102559112,,657,272,0.4140030441400304,0.3769462473168676,0.4520596382980356
Ward,E05000199,Enfield Lock,E09000010,Enfield,781,134,0.17157490396927016,0.14675736027659553,0.19960744469836617,,671,188,0.28017883755588674,0.2475244113541391,0.31533587806032365,,781,254,0.32522407170294493,0.29329445182271996,0.3588645964388093,,671,294,0.43815201192250375,0.4010681779852573,0.47593997123982884
Ward,E05000200,Grange,E09000010,Enfield,327,26,0.07951070336391437,0.05483559007634027,0.11395056816315192,,272,36,0.1323529411764706,0.09715600782302866,0.17778982209296496,,327,66,0.2018348623853211,0.16190891698260193,0.24868490431449256,,272,73,0.26838235294117646,0.21921629106224844,0.3239995817848276
Ward,E05000201,Haselbury,E09000010,Enfield,707,114,0.16124469589816123,0.13597871997833144,0.19017200736574552,,629,164,0.26073131955484896,0.22794720893698692,0.2964202360137338,,707,211,0.2984441301272984,0.26587817670800323,0.33318853997897363,,629,257,0.40858505564387915,0.3708368894421256,0.4474430313862229
Ward,E05000202,Highlands,E09000010,Enfield,338,30,0.08875739644970414,0.06287884866755183,0.12387865886514578,,324,61,0.1882716049382716,0.14945000126692193,0.2343985189091685,,338,90,0.26627218934911245,0.22196906070243103,0.3158283716362964,,324,109,0.33641975308641975,0.2871555373084143,0.38951744852656384
Ward,E05000203,Jubilee,E09000010,Enfield,563,73,0.12966252220248667,0.1044039686069742,0.15994059633087845,,573,138,0.24083769633507854,0.2076270326997813,0.2775001275303579,,563,143,0.2539964476021314,0.21979032522818012,0.291536879778499,,573,230,0.4013961605584642,0.362045926476129,0.4420596934094122
Ward,E05000204,Lower Edmonton,E09000010,Enfield,874,127,0.14530892448512586,0.12349684610707987,0.17022527903278578,,726,214,0.29476584022038566,0.26275045188784873,0.32894169385361155,,874,255,0.2917620137299771,0.2625887309339078,0.3227578070514327,,726,344,0.4738292011019284,0.4377417108526853,0.5101921869264271
Ward,E05000205,Palmers Green,E09000010,Enfield,467,57,0.12205567451820129,0.09541077604233583,0.15486764913256051,,410,97,0.23658536585365852,0.19801213931011977,0.28004885386459566,,467,112,0.2398286937901499,0.20332588057405837,0.2805768313735331,,410,155,0.3780487804878049,0.33244918762624726,0.4259123832879729
Ward,E05000206,Ponders End,E09000010,Enfield,759,119,0.15678524374176547,0.13265380077323263,0.18437335608130714,,553,166,0.30018083182640143,0.26346578387661246,0.3396528480082251,,759,226,0.2977602108036891,0.266313232621073,0.33124403638918365,,553,261,0.4719710669077758,0.43070020129292674,0.5136286565732722
Ward,E05000207,Southbury,E09000010,Enfield,697,86,0.12338593974175036,0.10101421998662544,0.14988626058223609,,511,118,0.2309197651663405,0.19646995940384795,0.26938502315734597,,697,198,0.28407460545193686,0.2518493301260846,0.31866694540006263,,511,191,0.37377690802348335,0.3329171662087187,0.4165202619745323
Ward,E05000208,Southgate,E09000010,Enfield,506,49,0.09683794466403162,0.07402590519041279,0.12572532542990972,,376,62,0.16489361702127658,0.13081096625188027,0.2057543450166884,,506,103,0.20355731225296442,0.17076927691122626,0.24081251030959913,,376,128,0.3404255319148936,0.29435907979431425,0.3897196398573851
Ward,E05000209,Southgate Green,E09000010,Enfield,411,38,0.09245742092457421,0.06810220862015653,0.12436037467049717,,346,77,0.22254335260115607,0.18189655031985563,0.2692834194663821,,411,84,0.20437956204379562,0.16821639029812693,0.24601766265598904,,346,123,0.3554913294797688,0.30689489325048247,0.40726134101318306
Ward,E05000210,Town,E09000010,Enfield,564,68,0.12056737588652482,0.09622904370214135,0.15003944664571034,,458,92,0.20087336244541484,0.16673662572114414,0.23998619058977072,,564,141,0.25,0.2160359385386862,0.28734657145686093,,458,166,0.3624454148471616,0.31973350730267297,0.4074455980081857
Ward,E05000211,Turkey Street,E09000010,Enfield,499,76,0.1523046092184369,0.12344296430349681,0.18647869407802678,,432,117,0.2708333333333333,0.2310839347599336,0.314622431642769,,499,145,0.2905811623246493,0.2524645815936087,0.3318974547226404,,432,192,0.4444444444444444,0.39828103453494645,0.49158717550207237
Ward,E05000212,Upper Edmonton,E09000010,Enfield,809,136,0.1681087762669963,0.14392116172265867,0.19543340222994404,,642,183,0.2850467289719626,0.2514855514293159,0.32116498651543646,,809,239,0.2954264524103832,0.26501424791556344,0.32777227101983974,,642,276,0.42990654205607476,0.3921403667987664,0.46850654774843553
Ward,E05000213,Winchmore Hill,E09000010,Enfield,391,33,0.08439897698209718,0.06072644607156797,0.11615836999940753,,284,56,0.19718309859154928,0.1550834425258197,0.24736538918627762,,391,76,0.19437340153452684,0.1582016718892008,0.23649208515991654,,284,106,0.3732394366197183,0.31903074297454864,0.4308315586723758
Ward,E05000214,Abbey Wood,E09000011,Greenwich,878,136,0.1548974943052392,0.13247380164681652,0.180327843208465,,644,190,0.2950310559006211,0.26110719335011956,0.33138569761030845,,878,262,0.2984054669703872,0.2690714130047864,0.3294958844849325,,644,288,0.4472049689440994,0.4092299415142113,0.4858061061574141
Ward,E05000215,Blackheath Westcombe,E09000011,Greenwich,254,17,0.06692913385826772,0.04220373767613839,0.10455876899665195,,176,41,0.23295454545454544,0.17661572782048404,0.3007016793202128,,254,48,0.1889763779527559,0.1456009550898557,0.24161939061151194,,176,58,0.32954545454545453,0.2643917655218122,0.40198104754671776
Ward,E05000216,Charlton,E09000011,Greenwich,571,62,0.1085814360770578,0.08563027668126734,0.1367640145776913,,395,108,0.27341772151898736,0.23180314607158656,0.3193969710644997,,571,139,0.2434325744308231,0.21002301848767396,0.2802712261183101,,395,170,0.43037974683544306,0.3824534703373317,0.4796471243134211
Ward,E05000217,Coldharbour and New Eltham,E09000011,Greenwich,370,39,0.10540540540540541,0.07806930706330387,0.1408509247346033,,353,80,0.22662889518413598,0.18603498214787711,0.2731085808287031,,370,106,0.2864864864864865,0.24279717918530705,0.33456376815739614,,353,144,0.40793201133144474,0.357922907328586,0.45992337035782704
Ward,E05000218,Eltham North,E09000011,Greenwich,389,31,0.07969151670951156,0.05670790884817847,0.11089522300646204,,355,51,0.14366197183098592,0.11098641315436114,0.1839668488475665,,389,83,0.2133676092544987,0.17556109240801684,0.25677988130325174,,355,106,0.29859154929577464,0.2533484816789927,0.34814684032209686
Ward,E05000219,Eltham South,E09000011,Greenwich,353,35,0.09915014164305949,0.072157859445566,0.13477285725066301,,272,69,0.2536764705882353,0.20564457764662103,0.3085691283970947,,353,85,0.24079320113314448,0.19913378319840472,0.2880334293648812,,272,116,0.4264705882352941,0.36912218365237826,0.48586698233082043
Ward,E05000220,Eltham West,E09000011,Greenwich,409,48,0.11735941320293398,0.08967024081187903,0.15216946953576171,,369,76,0.20596205962059622,0.1678311697118308,0.25015201089695704,,409,102,0.24938875305623473,0.20992038475052888,0.2935209590873828,,369,127,0.34417344173441733,0.29752757576592215,0.3940303310083202
Ward,E05000221,Glyndon,E09000011,Greenwich,778,107,0.13753213367609254,0.11510607177319725,0.1635200567890813,,523,127,0.24282982791587,0.20804226266653827,0.28136770024309715,,778,214,0.2750642673521851,0.24484913895864316,0.3074897706101467,,523,210,0.40152963671128106,0.3603825330300412,0.4441127315784809
Ward,E05000222,Greenwich West,E09000011,Greenwich,420,42,0.1,0.07483557767166149,0.13241516902288356,,305,79,0.25901639344262295,0.21306255018697207,0.3109650834043307,,420,97,0.23095238095238096,0.1931946912058438,0.27358706103513,,305,125,0.4098360655737705,0.35609670762851897,0.46581839337502967
Ward,E05000223,Kidbrooke with Hornfair,E09000011,Greenwich,489,57,0.1165644171779141,0.09106470972058793,0.14804151138076482,,432,105,0.24305555555555555,0.204987812336685,0.28565265908452697,,489,122,0.24948875255623723,0.21318840152701873,0.2896943295925317,,432,174,0.4027777777777778,0.357581491002857,0.4496878765619259
Ward,E05000224,Middle Park and Sutcliffe,E09000011,Greenwich,518,56,0.10810810810810811,0.08419539799594371,0.1377905267760808,,403,97,0.24069478908188585,0.2015300899472556,0.2847562865547226,,518,127,0.24517374517374518,0.2100923778751457,0.28400684414410177,,403,155,0.38461538461538464,0.33841833495922585,0.43299139238375967
Ward,E05000225,Peninsula,E09000011,Greenwich,441,35,0.07936507936507936,0.057617130616669045,0.10837787132504073,,268,52,0.19402985074626866,0.1511458455014118,0.24556133554644322,,441,86,0.19501133786848074,0.16073215417905934,0.2345580224309674,,268,89,0.332089552238806,0.2784263956034829,0.39049827692277894
Ward,E05000226,Plumstead,E09000011,Greenwich,710,94,0.1323943661971831,0.10943161317999439,0.1593135772963712,,582,159,0.27319587628865977,0.23856933678258244,0.31079679969496365,,710,191,0.26901408450704223,0.23770298323371034,0.3028112360694466,,582,249,0.42783505154639173,0.38824122047189447,0.4683752774982338
Ward,E05000227,Shooters Hill,E09000011,Greenwich,517,61,0.11798839458413926,0.09295840068293224,0.14865343088214397,,378,87,0.23015873015873015,0.19056598550820106,0.2751808701893236,,517,131,0.25338491295938104,0.21780582173081414,0.29260181636815913,,378,138,0.36507936507936506,0.3181273401582703,0.41474608769049204
Ward,E05000228,Thamesmead Moorings,E09000011,Greenwich,1267,205,0.16179952644041043,0.1425488356656579,0.18309482031384378,,767,218,0.2842242503259452,0.2534405611609681,0.3171585598224894,,1267,431,0.34017363851617993,0.3146046856589117,0.36670882737690885,,767,344,0.4485006518904824,0.41364726674161517,0.4838673270882735
Ward,E05000229,Woolwich Common,E09000011,Greenwich,849,123,0.14487632508833923,0.12279924691083052,0.17015257459908284,,595,140,0.23529411764705882,0.20297588795705515,0.27100842732343094,,849,245,0.28857479387514723,0.25910281586971134,0.3199514194902537,,595,238,0.4,0.36139905882051077,0.43988390472989514
Ward,E05000230,Woolwich Riverside,E09000011,Greenwich,807,132,0.16356877323420074,0.13965357260493375,0.19067174057065142,,583,155,0.2658662092624357,0.23162169739564165,0.3031759964335983,,807,247,0.30607187112763323,0.27525616554296733,0.33872509232804215,,583,251,0.4305317324185249,0.39092258964436144,0.4710503524807977
Ward,E05000231,Brownswood,E09000012,Hackney,256,43,0.16796875,0.12715856241588985,0.2185963422419154,,231,71,0.30735930735930733,0.2514147177910999,0.3696062022503091,,256,77,0.30078125,0.24788835618653265,0.3595645866081505,,231,103,0.4458874458874459,0.383193495231687,0.5103517070271357
Ward,E05000232,Cazenove,E09000012,Hackney,403,47,0.11662531017369727,0.08884661974428289,0.15164376465337867,,281,58,0.20640569395017794,0.16319776499453897,0.2575326276837739,,403,107,0.2655086848635236,0.22475474846512739,0.3106908264577142,,281,101,0.3594306049822064,0.3055707920600343,0.41708194140412763
Ward,E05000233,Chatham,E09000012,Hackney,557,91,0.16337522441651706,0.1349966314689609,0.19636521045241043,,427,111,0.25995316159250587,0.22062235236694874,0.30356457114517293,,557,166,0.2980251346499102,0.2615289780997368,0.33728812705308603,,427,176,0.41217798594847777,0.3664756527682415,0.4594463924191201
Ward,E05000234,Clissold,E09000012,Hackney,407,32,0.07862407862407862,0.056241515051459495,0.10888655896383254,,333,63,0.1891891891891892,0.15075815482555227,0.23470941580924518,,407,83,0.20393120393120392,0.1676404662983186,0.24575855946752795,,333,100,0.3003003003003003,0.2535729534693094,0.3515825387743044
Ward,E05000235,Dalston,E09000012,Hackney,457,60,0.13129102844638948,0.10337789716418594,0.16535109075631887,,374,94,0.25133689839572193,0.21005344236539208,0.2976765971582302,,457,120,0.26258205689277897,0.2243368612193203,0.30478536542385337,,374,150,0.40106951871657753,0.3526463952377653,0.45150426564797685
Ward,E05000236,De Beauvoir,E09000012,Hackney,373,51,0.13672922252010725,0.10554774206800754,0.17531694610064436,,306,89,0.2908496732026144,0.2428076105309061,0.344077887338913,,373,108,0.289544235924933,0.2458468199471462,0.33753235364133477,,306,148,0.48366013071895425,0.42821860743734663,0.539506822083733
Ward,E05000237,Hackney Central,E09000012,Hackney,399,66,0.16541353383458646,0.13218118800056822,0.2050270507402153,,332,88,0.26506024096385544,0.22046708993794592,0.31502801972542516,,399,115,0.2882205513784461,0.24596405458849793,0.3345160665620355,,332,146,0.4397590361445783,0.38735813857817813,0.4935380433867888
Ward,E05000238,Hackney Downs,E09000012,Hackney,459,57,0.12418300653594772,0.09709587832567661,0.15750849337635403,,386,98,0.2538860103626943,0.21303897136881758,0.299583414729451,,459,122,0.2657952069716776,0.2274469221824507,0.308031164530409,,386,156,0.40414507772020725,0.35636767742063885,0.4538115676913184
Ward,E05000239,Haggerston,E09000012,Hackney,362,53,0.1464088397790055,0.11370674040409043,0.1865365922536484,,312,90,0.28846153846153844,0.24100426063972435,0.3410645390268276,,362,91,0.2513812154696133,0.20946248029709105,0.29852111297788153,,312,139,0.44551282051282054,0.3913577882324909,0.5009932662270755
Ward,E05000240,Hoxton,E09000012,Hackney,417,63,0.1510791366906475,0.11990054348051113,0.18862765900349138,,354,96,0.2711864406779661,0.22751509550996593,0.319770452302496,,417,131,0.31414868105515587,0.27146496910713375,0.3602253105664759,,354,157,0.4435028248587571,0.39263240309588754,0.49558625068496726
Ward,E05000241,King's Park,E09000012,Hackney,540,77,0.1425925925925926,0.11562200415894973,0.1746123210485642,,439,124,0.2824601366742597,0.24237469225089076,0.32631971023653394,,540,156,0.28888888888888886,0.252257829765666,0.3285023416004303,,439,205,0.46697038724373574,0.42078905803776817,0.5137247517639875
Ward,E05000242,Leabridge,E09000012,Hackney,538,55,0.10223048327137546,0.0793866340311119,0.13071441484113114,,413,97,0.23486682808716708,0.19654182534025277,0.27807857201757424,,538,120,0.22304832713754646,0.1899052128043777,0.26011841468143637,,413,163,0.3946731234866828,0.34871175216038436,0.4425758029543688
Ward,E05000243,Lordship,E09000012,Hackney,280,26,0.09285714285714286,0.06415653299561137,0.13257814788118683,,215,46,0.21395348837209302,0.16440969363966532,0.27353958405739576,,280,64,0.22857142857142856,0.18325647020929428,0.2812333170419046,,215,89,0.413953488372093,0.3501897381959468,0.4807380933064212
Ward,E05000244,New River,E09000012,Hackney,253,53,0.20948616600790515,0.1638741864958826,0.26378830742172327,,235,62,0.26382978723404255,0.21160804692707208,0.323648518042533,,253,82,0.3241106719367589,0.269440899302752,0.38404183510994816,,235,98,0.41702127659574467,0.35581016461186604,0.4809016014585358
Ward,E05000245,Queensbridge,E09000012,Hackney,409,51,0.12469437652811736,0.09612743671500856,0.16024569771542505,,382,95,0.2486910994764398,0.20799027723307612,0.29439601223711515,,409,105,0.2567237163814181,0.2167895308076643,0.3011852371130402,,382,154,0.4031413612565445,0.3551512223584958,0.45306016004147376
Ward,E05000246,Springfield,E09000012,Hackney,326,39,0.1196319018404908,0.08875994219862313,0.15936368396198078,,314,79,0.2515923566878981,0.2067956096123707,0.30239365544192404,,326,83,0.254601226993865,0.2103592170463407,0.30455925144437146,,314,119,0.37898089171974525,0.3270895112056898,0.4337975666412742
Ward,E05000247,Stoke Newington Central,E09000012,Hackney,359,38,0.10584958217270195,0.07809385265896689,0.14195117494122667,,287,64,0.2229965156794425,0.17867667858193126,0.27463372412092185,,359,80,0.22284122562674094,0.18285555686660504,0.2686955402798208,,287,106,0.3693379790940767,0.315570496835266,0.42655705160947605
Ward,E05000248,Victoria,E09000012,Hackney,514,68,0.13229571984435798,0.1057146653608934,0.1643321924924001,,386,98,0.2538860103626943,0.21303897136881758,0.299583414729451,,514,145,0.2821011673151751,0.24492389898276115,0.3225112760414128,,386,157,0.4067357512953368,0.3588837904191259,0.45642574536548114
Ward,E05000249,Wick,E09000012,Hackney,492,80,0.16260162601626016,0.13263136558392202,0.19779977506811927,,378,113,0.29894179894179895,0.2550026250004739,0.34692640473493663,,492,138,0.2804878048780488,0.2426104249265647,0.3217664617627152,,378,172,0.455026455026455,0.4055294900972387,0.5054283191856821
Ward,E05000250,Addison,E09000013,Hammersmith and Fulham,206,22,0.10679611650485436,0.07159049916573654,0.1563980932199741,,151,36,0.23841059602649006,0.1774710798765469,0.312329645318882,,206,53,0.25728155339805825,0.20241309123669282,0.3210366571495484,,151,61,0.40397350993377484,0.3290308337030353,0.4836808249130083
Ward,E05000251,Askew,E09000013,Hammersmith and Fulham,392,36,0.09183673469387756,0.06707365172864262,0.12452189020030004,,315,74,0.23492063492063492,0.1914704488463615,0.2847582680285187,,392,76,0.19387755102040816,0.15779018387176072,0.23590647257494626,,315,122,0.3873015873015873,0.33517234166335785,0.4421464541337469
Ward,E05000252,Avonmore and Brook Green,E09000013,Hammersmith and Fulham,192,18,0.09375,0.06012513639418231,0.1433121697850554,,170,40,0.23529411764705882,0.17781705461357333,0.3044698485765972,,192,39,0.203125,0.15230091279084074,0.26559558018629453,,170,68,0.4,0.3293518105782164,0.47506768618251466
Ward,E05000253,College Park and Old Oak,E09000013,Hammersmith and Fulham,299,33,0.11036789297658862,0.07967462031276554,0.1509459132583851,,300,69,0.23,0.18597181807303018,0.28085538638822466,,299,68,0.22742474916387959,0.18354631616041758,0.2782182631189711,,300,111,0.37,0.3173317278097411,0.4259554447086409
Ward,E05000254,Fulham Broadway,E09000013,Hammersmith and Fulham,182,16,0.08791208791208792,0.05483690571756426,0.13802349824253984,,197,41,0.20812182741116753,0.1572828735213278,0.2701261849705799,,182,37,0.2032967032967033,0.15124404052161014,0.26761545032966483,,197,77,0.39086294416243655,0.32543561076871796,0.4604651676239084
Ward,E05000255,Fulham Reach,E09000013,Hammersmith and Fulham,196,22,0.11224489795918367,0.07530253387333503,0.1640945316956239,,188,46,0.24468085106382978,0.18874553923780193,0.31084125190661366,,196,55,0.28061224489795916,0.22239372032889118,0.347265145716704,,188,75,0.39893617021276595,0.33163742079768455,0.47028235069697993
